Form_Answer,Character_status,HRV_LFHF_mean,HRV_LFHF_std,sub_id,Avatar
4.0,LetfHandToBody,5.340845297117604,0.2855457264426067,16,Robot
5.0,TouchBody,6.636833111709594,0.4517297764363424,16,Robot
2.0,RightHandToBody,6.992096465201177,1.0463306415947384,16,Robot
3.0,Walk,2.3882266478984744,0.7359630844475521,16,Woman
3.0,RightHandToBody,6.315827282053435,1.1659694324283616,16,Woman
4.0,LetfHandToBody,6.20477747082882,0.30375427877570005,16,Woman
4.0,TouchBody,4.9348059194729075,1.0858997073599261,16,Woman
4.0,LeftHandToFace,2.8678888094899757,0.2703520730505928,16,Woman
4.0,RightHandToFace,1.616875647395449,0.3069757345885639,16,Woman
4.0,TouchFace,1.5346107726363158,0.10378915497407457,16,Woman
2.0,Walk,1.7979768985829876,0.4517008027565937,17,Man
2.0,LetfHandToBody,1.9490867721127378,0.2286314191346317,17,Man
3.0,TouchBody,2.0381170363739196,0.277934028972973,17,Man
2.0,RightHandToBody,3.1289598328737735,0.29758536188571466,17,Man
1.0,RightHandToFace,2.2662432602003175,0.16535955752501116,17,Man
4.0,TouchFace,2.14863149891738,0.2592417106837963,17,Man
3.0,LeftHandToFace,1.9984416948655988,0.09984261537178064,17,Man
4.0,Walk,4.721075412430541,0.3376713104002655,17,Robot
3.0,LetfHandToBody,4.2688687859321695,0.8083699999295276,17,Robot
4.0,TouchBody,1.4264942690809124,0.5474691445421273,17,Robot
3.0,RightHandToBody,0.7069139179776178,0.18998694564124807,17,Robot
3.0,LeftHandToFace,1.078700265265097,0.2348640218094702,17,Robot
2.0,RightHandToFace,1.5992623409346636,0.13583213803619731,17,Robot
3.0,TouchFace,2.1835411956078903,0.0958270976401491,17,Robot
1.0,Walk,1.8089647384003067,0.22963226296364803,17,Woman
2.0,TouchBody,3.106137047610572,0.5149831247012306,17,Woman
1.0,RightHandToBody,3.482325852233499,0.41543893957587513,17,Woman
1.0,LetfHandToBody,2.876663082973525,0.8301200768858249,17,Woman
1.0,LeftHandToFace,1.8045338023538051,0.5244593223733747,17,Woman
1.0,TouchFace,0.7350976814516147,0.04789234008442448,17,Woman
1.0,RightHandToFace,1.0396944628398928,0.28379192429596534,17,Woman
3.0,Walk,4.620781795308611,0.8713624914657611,18,Man
4.0,TouchFace,5.861489908170205,0.5873937711995689,18,Man
4.0,RightHandToFace,6.068369389968315,0.31208028997530557,18,Man
4.0,LeftHandToFace,2.1410849691955227,1.148119521118506,18,Man
3.0,TouchBody,0.8176053724700637,0.05141630365616993,18,Man
2.0,RightHandToBody,0.8850417351716761,0.07655479140704341,18,Man
3.0,LetfHandToBody,1.2474775639324245,0.24315476610982462,18,Man
4.0,Walk,5.332820643401626,0.4369822990161467,18,Robot
3.0,TouchBody,2.9366455393650455,0.2833297480794812,18,Robot
4.0,LetfHandToBody,3.21338338869946,0.055101262753802074,18,Robot
3.0,RightHandToBody,2.905730864414515,0.5334404480422885,18,Robot
4.0,TouchFace,1.5176673136019485,0.40062961861182816,18,Robot
3.0,LeftHandToFace,3.0527353369685515,0.7532121219624557,18,Robot
3.0,RightHandToFace,4.824703912905919,0.43187736213318706,18,Robot
3.0,Walk,2.0892381654155106,0.24870841860710272,18,Woman
3.0,LeftHandToFace,1.885269238500087,0.3016634721922506,18,Woman
4.0,RightHandToFace,1.6284932995737438,0.21193764211856073,18,Woman
4.0,TouchFace,2.037524800333636,0.3046403545981758,18,Woman
3.0,RightHandToBody,1.6603352778613534,0.25243126115449066,18,Woman
3.0,TouchBody,1.5604259750915688,0.29256951945746734,18,Woman
3.0,LetfHandToBody,1.8123037450171022,0.10755876036294483,18,Woman
2.0,Walk,1.2851071546574109,0.07828144231510775,19,Man
2.0,LetfHandToBody,1.1301296900895863,0.14144234030069136,19,Man
2.0,TouchBody,2.028045034632492,0.45236712638244114,19,Man
2.0,RightHandToBody,2.8967916662929536,0.09520965410689285,19,Man
2.0,TouchFace,2.9876791468414154,0.4745432829951763,19,Man
2.0,LeftHandToFace,2.1173959359615036,0.168722403504336,19,Man
2.0,RightHandToFace,2.4374064503685533,0.01767491518416116,19,Man
2.0,Walk,1.4566431247856606,0.17807783653819634,19,Robot
2.0,TouchFace,1.2104227727421975,0.21096148156708242,19,Robot
2.0,RightHandToFace,0.7440758607598909,0.3368191815607631,19,Robot
2.0,LeftHandToFace,0.7770995336236367,0.08401213371061848,19,Robot
2.0,RightHandToBody,1.6466801814054453,0.40849819502131,19,Robot
2.0,TouchBody,3.109777572075234,0.5525616934271366,19,Robot
2.0,LetfHandToBody,3.404507309966503,0.10166580683579345,19,Robot
1.0,Walk,3.053321827484187,0.2280242702208114,19,Woman
1.0,TouchBody,3.856220344745687,0.572133811740655,19,Woman
2.0,RightHandToBody,3.046216633280434,0.7527497817635719,19,Woman
2.0,LetfHandToBody,1.6590632255695377,0.14808516190339835,19,Woman
2.0,TouchFace,1.253427997065659,0.3619680696474478,19,Woman
2.0,RightHandToFace,0.932608874474828,0.09075175530593858,19,Woman
2.0,LeftHandToFace,1.3385180275542128,0.061662414522651525,19,Woman
2.0,Walk,1.3161934533381934,0.29070837426917134,20,Man
1.0,RightHandToFace,2.5543203864171358,0.24207074921365032,20,Man
2.0,TouchFace,4.691776732274216,1.494132071045966,20,Man
1.0,LeftHandToFace,1.4186494644411096,0.24476849642733461,20,Man
1.0,TouchBody,1.0409744550985816,0.24557575179143284,20,Man
1.0,RightHandToBody,1.5275223726999891,0.21530614773986678,20,Man
1.0,LetfHandToBody,1.6337332972014198,0.2823533891026323,20,Man
2.0,Walk,2.8150558483406747,0.3036287039709727,20,Robot
1.0,LetfHandToBody,3.316334370284513,0.6031859026202837,20,Robot
1.0,TouchBody,6.1509932858785685,1.4742843180702523,20,Robot
1.0,RightHandToBody,5.912124063479414,0.4793626089411221,20,Robot
1.0,LeftHandToFace,4.606321184475539,0.5560472046785088,20,Robot
1.0,RightHandToFace,4.110600717683165,0.5546384418402922,20,Robot
1.0,TouchFace,4.963636632192566,0.48310153416002505,20,Robot
1.0,Walk,5.548845879861732,0.32613971339399933,20,Woman
1.0,TouchBody,3.574935935934598,1.1706010220324536,20,Woman
1.0,RightHandToBody,4.25097466805729,0.6295971831900926,20,Woman
3.0,LetfHandToBody,6.000403845882079,0.31296809476809406,20,Woman
3.0,LeftHandToFace,5.605044222017743,0.6176460839767212,20,Woman
1.0,RightHandToFace,3.7545427714239126,0.40474049575182075,20,Woman
3.0,TouchFace,2.578396366703156,0.48668877900722723,20,Woman
5.0,Walk,4.1679862079319046,0.06295750708027063,21,Man
5.0,TouchFace,4.0900071238093245,0.15213662303045325,21,Man
5.0,RightHandToFace,3.636146978627597,0.614726356236227,21,Man
5.0,LeftHandToFace,1.4761145484980283,0.23994416303361513,21,Man
5.0,LetfHandToBody,1.9964284227728066,0.2834852735213548,21,Man
5.0,TouchBody,1.9304595103352167,0.4449428052008917,21,Man
5.0,RightHandToBody,0.5253530573204276,0.20628442737053318,21,Man
3.0,Walk,1.1144246885982292,0.04911085439629964,21,Robot
4.0,RightHandToFace,1.478463258634453,0.20702004751578953,21,Robot
3.0,LeftHandToFace,3.1569705457159594,1.0623005037698274,21,Robot
4.0,TouchFace,6.810718776547756,0.9404939854040193,21,Robot
4.0,TouchBody,5.99299139588549,0.6952735297354169,21,Robot
4.0,RightHandToBody,4.371612598490498,0.18770823925905838,21,Robot
3.0,LetfHandToBody,4.925313556256376,0.5687110662622652,21,Robot
3.0,Walk,2.1129781831845693,0.20549179847768523,21,Woman
5.0,TouchFace,0.9090175161115751,0.32533189774636306,21,Woman
5.0,RightHandToFace,0.5650598263983201,0.041814612355181455,21,Woman
4.0,LeftHandToFace,0.5333754856476641,0.03983088495391623,21,Woman
5.0,LetfHandToBody,0.6223332056354721,0.19349694082820934,21,Woman
5.0,TouchBody,0.9601395155402734,0.12268322955498015,21,Woman
5.0,RightHandToBody,1.2182860091235224,0.05076912771220232,21,Woman
4.0,Walk,3.349830353060312,0.24496322630001102,22,Man
4.0,TouchFace,2.646338237829672,0.31973157469845276,22,Man
3.0,RightHandToFace,0.931160919727884,0.3930588093456932,22,Man
3.0,LeftHandToFace,0.6972601735028118,0.041968931225294055,22,Man
3.0,RightHandToBody,0.6857763520633768,0.008292244636383872,22,Man
4.0,TouchBody,0.604016881838426,0.04092004615962483,22,Man
3.0,LetfHandToBody,0.5531634727409139,0.06038512650739834,22,Man
4.0,Walk,1.4988651661576662,0.07959066401133844,22,Robot
3.0,LetfHandToBody,1.87085786956627,0.20642586698615983,22,Robot
3.0,RightHandToBody,1.3064878367473043,0.17526780124390795,22,Robot
4.0,TouchBody,0.6797508214041089,0.10967465543330875,22,Robot
3.0,RightHandToFace,0.5271712034170976,0.00562437035829997,22,Robot
3.0,LeftHandToFace,0.7025082056026654,0.15876751459300623,22,Robot
3.0,TouchFace,1.0098530002494503,0.09414370589721038,22,Robot
3.0,Walk,0.8759637723943001,0.16202232531147945,22,Woman
3.0,TouchFace,1.222005290103605,0.026854737752745175,22,Woman
3.0,LeftHandToFace,1.0895014425303189,0.06373691593607596,22,Woman
3.0,RightHandToFace,0.5706057772095512,0.2021019835594305,22,Woman
3.0,LetfHandToBody,0.49615284019162664,0.0758635984343765,22,Woman
3.0,RightHandToBody,0.5169495745095606,0.07690456580110472,22,Woman
3.0,TouchBody,0.697257930643513,0.06718622943661064,22,Woman
1.0,Walk,0.39121279360874195,0.040270507566202936,23,Man
1.0,RightHandToBody,0.9187325141296863,0.2585488613790186,23,Man
2.0,LetfHandToBody,1.3038476932306973,0.12526499270025923,23,Man
3.0,TouchBody,1.3845844906916445,0.2665088198962958,23,Man
3.0,LeftHandToFace,0.5755667909594043,0.08483777450516804,23,Man
3.0,TouchFace,0.9598907213154964,0.15189487050332848,23,Man
2.0,RightHandToFace,0.8934320081194743,0.032242520438655796,23,Man
1.0,Walk,1.1616872530762887,0.12750459838062528,23,Robot
2.0,RightHandToBody,0.9321546884429567,0.06553776347788387,23,Robot
3.0,TouchBody,0.7002191721675136,0.04447108549257726,23,Robot
2.0,LetfHandToBody,0.85325252108436,0.1493157647474305,23,Robot
2.0,RightHandToFace,0.8608243770637226,0.04064393964963855,23,Robot
3.0,LeftHandToFace,0.5118454400344886,0.17319707550274283,23,Robot
3.0,TouchFace,0.25277402641179175,0.015186593738655975,23,Robot
1.0,Walk,2.548981594947997,0.16643159362982096,23,Woman
3.0,TouchFace,2.9197641515339883,0.10024193659344346,23,Woman
2.0,LeftHandToFace,2.233921802241513,0.5063934054073426,23,Woman
2.0,RightHandToFace,1.1185567808320431,0.14667551135944698,23,Woman
2.0,RightHandToBody,0.9115491999754487,0.08010411312083744,23,Woman
2.0,TouchBody,0.9248401021495951,0.09595650084622256,23,Woman
2.0,LetfHandToBody,0.8329712431170514,0.051678281081351134,23,Woman
4.0,Walk,2.4694239504841105,0.15829726221266852,24,Man
2.0,RightHandToFace,2.509538312900814,0.33762835289372645,24,Man
1.0,LeftHandToFace,3.847862150743812,0.6736241526666727,24,Man
2.0,TouchFace,5.776859497897538,1.0900213979768063,24,Man
1.0,LetfHandToBody,9.452493152944449,0.6523100121338177,24,Man
1.0,RightHandToBody,8.427304408159355,1.6906273517242063,24,Man
2.0,TouchBody,6.702668940732944,1.013953579810386,24,Man
4.0,Walk,5.058919266256658,0.8589258540514276,24,Robot
3.0,RightHandToFace,6.383965249058179,0.6149683958016334,24,Robot
4.0,TouchFace,8.648889367046545,0.5945644573811304,24,Robot
3.0,LeftHandToFace,8.965646658188836,0.4070796138008907,24,Robot
2.0,RightHandToBody,6.9126278332455735,1.353520461381101,24,Robot
2.0,TouchBody,3.3841253312100514,0.6104850864371629,24,Robot
1.0,LetfHandToBody,3.090937175028999,0.25749576103277666,24,Robot
4.0,Walk,6.119398416973232,0.3338723878507901,24,Woman
4.0,TouchBody,5.944891837766761,0.8616844499072327,24,Woman
3.0,RightHandToBody,6.9375363432315025,0.8345369500694683,24,Woman
4.0,LetfHandToBody,6.974043717144616,1.601657631571239,24,Woman
4.0,LeftHandToFace,6.3221970074581115,0.47323234389137425,24,Woman
3.0,TouchFace,5.7174650311543145,0.7057501797757421,24,Woman
2.0,RightHandToFace,9.209631256391795,2.175847087274632,24,Woman
4.0,Walk,1.0303067821558227,0.21548276487683296,25,Man
2.0,TouchBody,1.2255576203620973,0.24872493817043465,25,Man
4.0,LetfHandToBody,0.7045906735088304,0.13046391305193333,25,Man
5.0,RightHandToBody,0.38045062114114264,0.03815139431492232,25,Man
4.0,LeftHandToFace,0.5312920660227791,0.06486237456056383,25,Man
4.0,TouchFace,0.602283079657279,0.06797222969611341,25,Man
4.0,RightHandToFace,1.0766747453760774,0.13540607554191234,25,Man
5.0,Walk,1.7352735279366664,0.13136223253035784,25,Robot
5.0,LeftHandToFace,1.9771656315680184,0.04168117721120977,25,Robot
5.0,RightHandToFace,1.8250931769450023,0.10417995891417485,25,Robot
5.0,TouchFace,1.4708366075006838,0.10264560380879705,25,Robot
5.0,LetfHandToBody,1.2761546637159882,0.01778860286400152,25,Robot
5.0,RightHandToBody,1.3819641182501292,0.034186909602643985,25,Robot
5.0,TouchBody,1.2128252437295364,0.11883427930974085,25,Robot
2.0,Walk,0.8347780090582514,0.05205188110193174,25,Woman
1.0,TouchBody,1.25229001020111,0.23744405645220396,25,Woman
1.0,LetfHandToBody,2.704737731892581,0.2720586029300417,25,Woman
1.0,RightHandToBody,2.740791576526457,0.17088992236929684,25,Woman
1.0,RightHandToFace,2.770641398671936,0.3790327261845447,25,Woman
2.0,TouchFace,1.6798040505056635,0.1407435773131401,25,Woman
1.0,LeftHandToFace,1.1384209962657672,0.07103190609363638,25,Woman
3.0,Walk,0.2620328362327601,0.04397611800950555,26,Man
3.0,LeftHandToFace,0.3012752163378091,0.04435643418970076,26,Man
3.0,TouchFace,0.345888588644213,0.028062732376238495,26,Man
3.0,RightHandToFace,0.47981158422969233,0.04951510142846293,26,Man
3.0,TouchBody,0.44158253141087467,0.025897169615116577,26,Man
3.0,LetfHandToBody,0.40994241684813976,0.018126179353691867,26,Man
3.0,RightHandToBody,0.391939987902655,0.023344180140347847,26,Man
2.0,Walk,1.2309817994253034,0.32180922350713626,26,Robot
2.0,LetfHandToBody,0.3788601733116748,0.15957552365686112,26,Robot
2.0,RightHandToBody,0.2538631551008702,0.054197018977114625,26,Robot
2.0,TouchBody,0.5512833766856541,0.07948608146876847,26,Robot
4.0,RightHandToFace,0.8189522596169915,0.09811336341072284,26,Robot
4.0,TouchFace,0.926438635768611,0.07904012559029878,26,Robot
3.0,LeftHandToFace,0.6097159915844709,0.07915283891796146,26,Robot
1.0,Walk,0.29356037464873136,0.04290858747182592,26,Woman
1.0,RightHandToFace,0.3963409112086755,0.031647573757512266,26,Woman
1.0,LeftHandToFace,0.822782553183382,0.10264460210294904,26,Woman
2.0,TouchFace,1.0185675575611683,0.07084225528386669,26,Woman
1.0,RightHandToBody,0.9799944081907283,0.11498302863628347,26,Woman
1.0,LetfHandToBody,1.1179629130281044,0.13478521399247706,26,Woman
2.0,TouchBody,0.9550929557530121,0.13502575022019936,26,Woman
4.0,Walk,1.2614880345286912,0.133390772961074,27,Man
4.0,TouchBody,1.8842766524418386,0.11673293443478426,27,Man
4.0,RightHandToBody,1.571591202041813,0.1491130454396735,27,Man
4.0,LetfHandToBody,2.034982917811372,0.07470904426224126,27,Man
3.0,RightHandToFace,1.5460794361312822,0.3777435493296379,27,Man
5.0,TouchFace,1.128914635640753,0.006231539286135207,27,Man
4.0,LeftHandToFace,1.3290090819281535,0.1745690520123814,27,Man
4.0,Walk,1.3923974299138373,0.55731788885847,27,Robot
4.0,LetfHandToBody,1.1847960779074018,0.09616702518171913,27,Robot
3.0,TouchBody,1.677160404405932,0.2111125679359194,27,Robot
3.0,RightHandToBody,1.2769079070371858,0.09693236353735844,27,Robot
3.0,RightHandToFace,1.0695681637705365,0.07922978010297771,27,Robot
4.0,LeftHandToFace,1.2502189836589692,0.11914047839834659,27,Robot
3.0,TouchFace,1.991593758548904,0.1605118510559313,27,Robot
2.0,Walk,2.966221309520008,0.3577124547122491,27,Woman
1.0,LeftHandToFace,3.25393523757568,0.6299573562082643,27,Woman
2.0,RightHandToFace,1.414966740836819,0.20083936531861538,27,Woman
2.0,TouchFace,1.706122547278889,0.383973741283676,27,Woman
2.0,TouchBody,2.3177433254440762,0.14936977018625333,27,Woman
2.0,LetfHandToBody,1.4734997156573417,0.2666352499483829,27,Woman
2.0,RightHandToBody,1.3125217318424627,0.1339178295472581,27,Woman
4.0,Walk,1.2635145361747255,0.04281609988856141,28,Man
4.0,LetfHandToBody,1.3664174722635953,0.1120922309992254,28,Man
5.0,RightHandToBody,2.154972047402145,0.31290555429378386,28,Man
5.0,TouchBody,2.957181531603428,0.11243987385735532,28,Man
5.0,RightHandToFace,3.695811279991371,0.33912157070438664,28,Man
5.0,LeftHandToFace,5.274270067913896,0.49574908045957433,28,Man
5.0,TouchFace,6.402915830016434,0.1354147592436899,28,Man
2.0,Walk,0.4873105138417585,0.03271476398077729,28,Robot
1.0,LeftHandToFace,1.1385945071816994,0.6356672338112735,28,Robot
2.0,TouchFace,2.6330003997211455,0.0643037728396782,28,Robot
3.0,RightHandToFace,2.871186361015523,0.2607526853377847,28,Robot
3.0,RightHandToBody,3.0372139079158864,0.46074663145182887,28,Robot
4.0,TouchBody,1.5421063426779766,0.2325773840929446,28,Robot
3.0,LetfHandToBody,1.2764658411494294,0.01649579629335222,28,Robot
4.0,Walk,2.895839874654269,0.18512731543257688,28,Woman
2.0,RightHandToBody,3.2485665824876375,0.1405459560910318,28,Woman
1.0,TouchBody,3.822170086316062,0.13185650899079926,28,Woman
1.0,LetfHandToBody,2.330706071233699,0.4461520453007564,28,Woman
3.0,TouchFace,1.4711796203135652,0.10418505950714874,28,Woman
3.0,LeftHandToFace,1.9070302915891575,0.2362062818806153,28,Woman
4.0,RightHandToFace,1.5496237977579441,0.09615721712318397,28,Woman
3.0,Walk,1.1631622708470855,0.04455319119380748,29,Man
3.0,RightHandToFace,1.1376268705225132,0.078162821322035,29,Man
3.0,TouchFace,1.2693485833946854,0.10658767743388955,29,Man
3.0,LeftHandToFace,1.2319454662632188,0.07665632871837634,29,Man
3.0,LetfHandToBody,1.2421327299546316,0.1909630171673613,29,Man
2.0,TouchBody,0.6161997498926319,0.10587255754203034,29,Man
3.0,RightHandToBody,0.4151666630308536,0.09558301484334068,29,Man
3.0,Walk,0.444584370886892,0.10640008102361415,29,Robot
3.0,RightHandToFace,0.4056123964004104,0.12055721205584308,29,Robot
3.0,TouchFace,0.6876359784534699,0.044473081981346925,29,Robot
3.0,LeftHandToFace,0.6135441570578203,0.04828147771207273,29,Robot
3.0,TouchBody,0.6627629589965724,0.10574290263189332,29,Robot
3.0,RightHandToBody,0.9122723760605091,0.19892887606479873,29,Robot
3.0,LetfHandToBody,1.2548492076286022,0.1121824655840548,29,Robot
3.0,Walk,0.3719151764606436,0.020259941980081842,29,Woman
3.0,LeftHandToFace,0.45923044532590296,0.06563342416054412,29,Woman
1.0,RightHandToFace,0.7378560779307202,0.03806050122914458,29,Woman
2.0,TouchFace,0.6405595581010373,0.07198014396875148,29,Woman
3.0,TouchBody,0.32086726292360146,0.1336263041071974,29,Woman
3.0,LetfHandToBody,0.19152332440828884,0.025641319739813224,29,Woman
2.0,RightHandToBody,0.3129642200360118,0.14447694695222474,29,Woman
1.0,Walk,2.72990258760277,0.1129901616352526,30,Man
1.0,TouchBody,1.4598586001197331,0.32514516727361426,30,Man
1.0,RightHandToBody,0.6316468156799933,0.21487980079329858,30,Man
1.0,LetfHandToBody,0.5960579123141239,0.06369315258468407,30,Man
1.0,TouchFace,0.6756614327650383,0.04759011538137986,30,Man
1.0,LeftHandToFace,0.8650561711644136,0.1359192894197061,30,Man
1.0,RightHandToFace,1.5330264000430571,0.42707691264078934,30,Man
1.0,Walk,6.93124274912263,1.1425089713063794,30,Robot
1.0,RightHandToBody,7.206873909693212,0.6769577587634795,30,Robot
1.0,LetfHandToBody,4.592542384497921,0.6646600326278997,30,Robot
1.0,TouchBody,1.5423879785422732,0.6355845447655507,30,Robot
1.0,RightHandToFace,1.983909948504691,0.4817569245850258,30,Robot
1.0,TouchFace,2.496932672306534,0.21701081403810632,30,Robot
3.0,LeftHandToFace,1.694303287191318,0.2377539987013642,30,Robot
1.0,Walk,3.4615214263469873,0.4323782307399798,30,Woman
1.0,LeftHandToFace,3.3141975134327213,0.23071833553948845,30,Woman
1.0,TouchFace,2.4160273222026216,0.6413121863685948,30,Woman
1.0,RightHandToFace,0.894411495130155,0.06901906676781851,30,Woman
1.0,TouchBody,0.9851647995169502,0.18962695049970782,30,Woman
1.0,RightHandToBody,0.8675310621734081,0.14323104808163437,30,Woman
1.0,LetfHandToBody,0.9722234204097499,0.1847684680030841,30,Woman
3.0,Walk,3.7913278214741712,0.09986684902082085,31,Man
3.0,LetfHandToBody,3.380746642945016,0.5106633579019688,31,Man
4.0,RightHandToBody,3.9200048612899985,0.705911377287269,31,Man
4.0,TouchBody,6.958988277395895,1.3271368213187138,31,Man
3.0,LeftHandToFace,7.317632144503142,0.35567650260610967,31,Man
3.0,RightHandToFace,10.071959806216633,1.6494477211766738,31,Man
4.0,TouchFace,10.412013261523196,0.7840177342394082,31,Man
1.0,Walk,2.4228053825169624,0.04412079056258104,31,Robot
2.0,RightHandToFace,2.3712821080384585,0.1594600140343184,31,Robot
2.0,LeftHandToFace,3.7446665396087457,0.5963055761001318,31,Robot
3.0,TouchFace,7.4257803683796695,1.6118423756538998,31,Robot
2.0,RightHandToBody,6.154566844187042,1.598880740909388,31,Robot
3.0,TouchBody,4.006725898565547,0.26520620021048763,31,Robot
2.0,LetfHandToBody,3.1689994901546075,0.4379101277248762,31,Robot
1.0,Walk,3.1307085082514994,0.21239456345053065,31,Woman
2.0,RightHandToBody,4.628676826653855,0.3699816112005553,31,Woman
2.0,LetfHandToBody,4.684149458662535,0.3483692180770421,31,Woman
2.0,TouchBody,5.371141887950909,0.4312437221507481,31,Woman
2.0,RightHandToFace,4.252660675810494,1.0201409521624034,31,Woman
3.0,LeftHandToFace,2.2981096513793213,0.6324106542377439,31,Woman
4.0,TouchFace,1.0365791737814296,0.12052488588533064,31,Woman
